ID,FCN3,CLEC4M,CLEC1B,PRC1,PBK
adjacent.non_tumor.212,12.0630371590947,8.62895571263495,10.3058929384872,5.11537311094441,3.7859520980515
adjacent.non_tumor.213,12.0630371590947,8.62895571263495,9.54233958004827,4.76023553748922,3.7859520980515
adjacent.non_tumor.214,11.6483061984071,10.3058929384872,9.22911239136041,3.7859520980515,4.33743654503611
adjacent.non_tumor.215,12.0630371590947,8.1653946959175,9.22911239136041,4.33743654503611,4.76023553748922
adjacent.non_tumor.216,11.3079653801365,9.22911239136041,8.62895571263495,5.93530141243336,5.70871118482334
adjacent.non_tumor.217,12.0630371590947,8.02183075908386,8.30895863275114,7.14792525945275,4.33743654503611
adjacent.non_tumor.218,10.3058929384872,7.14792525945275,5.70871118482334,3.7859520980515,4.33743654503611
adjacent.non_tumor.219,11.3079653801365,7.14792525945275,7.58129064081714,4.76023553748922,3.7859520980515
HCC,8.02183075908386,3.7859520980515,5.70871118482334,5.93530141243336,9.22911239136041
HCC.1,8.02183075908386,4.33743654503611,4.76023553748922,10.3058929384872,7.58129064081714
HCC.2,9.22911239136041,4.33743654503611,3.7859520980515,10.9580890057463,8.30895863275114
HCC.3,7.58129064081714,4.76023553748922,5.43504974362439,10.6421807720928,8.62895571263495
HCC.4,11.6483061984071,6.16374267778794,9.22911239136041,5.93530141243336,4.76023553748922
HCC.5,9.54233958004827,5.11537311094441,6.16374267778794,10.3058929384872,4.33743654503611
HCC.6,8.02183075908386,4.33743654503611,4.76023553748922,8.62895571263495,5.93530141243336
HCC.7,7.14792525945275,4.33743654503611,6.16374267778794,10.3058929384872,7.58129064081714
HCC.8,8.02183075908386,5.43504974362439,5.70871118482334,11.6483061984071,6.38987538840559
HCC.9,10.6421807720928,5.11537311094441,8.30895863275114,6.92380715970901,3.7859520980515
HCC.10,8.92164940124098,3.7859520980515,4.33743654503611,7.58129064081714,6.38987538840559
HCC.11,11.3079653801365,5.70871118482334,8.30895863275114,6.69968905996527,5.11537311094441
HCC.12,8.02183075908386,3.7859520980515,4.76023553748922,9.22911239136041,6.69968905996527
HCC.13,7.58129064081714,4.33743654503611,5.93530141243336,8.92164940124098,6.16374267778794
HCC.14,8.30895863275114,5.43504974362439,5.11537311094441,10.3058929384872,7.58129064081714
HCC.15,8.02183075908386,4.33743654503611,3.7859520980515,8.30895863275114,5.43504974362439
HCC.16,8.62895571263495,4.76023553748922,5.11537311094441,11.3079653801365,11.6483061984071
HCC.17,8.92164940124098,4.33743654503611,5.93530141243336,8.30895863275114,8.02183075908386
HCC.18,8.02183075908386,3.7859520980515,5.43504974362439,8.30895863275114,6.16374267778794
HCC.19,8.30895863275114,4.76023553748922,5.11537311094441,10.9580890057463,5.93530141243336
HCC.20,8.02183075908386,3.7859520980515,5.43504974362439,8.30895863275114,6.69968905996527
HCC.21,8.30895863275114,4.33743654503611,5.43504974362439,11.6483061984071,9.54233958004827
HCC.22,7.58129064081714,3.7859520980515,5.2752114272844,9.91019281520229,9.54233958004827
HCC.23,8.30895863275114,4.33743654503611,5.43504974362439,11.6483061984071,7.14792525945275
HCC.24,6.69968905996527,4.33743654503611,5.43504974362439,11.3079653801365,8.92164940124098
HCC.25,8.02183075908386,4.33743654503611,5.11537311094441,9.91019281520229,6.38987538840559
HCC.26,8.02183075908386,3.7859520980515,5.11537311094441,8.92164940124098,7.14792525945275
HCC.27,7.14792525945275,4.76023553748922,5.93530141243336,8.62895571263495,6.69968905996527
HCC.28,9.91019281520229,5.70871118482334,6.16374267778794,7.58129064081714,4.76023553748922
