ID,FCN3,CLEC4M,CLEC1B,PRC1,PBK
adjacent.non_tumor.148,12.8949039967568,9.92217763069574,10.9721244987163,6.39466679540517,3.7859520980515
adjacent.non_tumor.149,12.079234977218,9.92217763069574,10.9721244987163,6.7056954225396,4.33851577095976
adjacent.non_tumor.150,12.079234977218,9.92217763069574,12.8949039967568,6.7056954225396,3.7859520980515
adjacent.non_tumor.151,11.3226855626846,10.3186521182141,11.6636924099538,5.71247392276223,3.7859520980515
adjacent.non_tumor.152,12.079234977218,9.23976436845104,11.3226855626846,6.39466679540517,4.33851577095976
adjacent.non_tumor.153,12.079234977218,9.55360452619699,12.8949039967568,6.7056954225396,4.76214215870142
adjacent.non_tumor.154,12.8949039967568,9.55360452619699,11.3226855626846,6.7056954225396,5.71247392276223
adjacent.non_tumor.155,12.8949039967568,9.23976436845104,12.079234977218,6.7056954225396,3.7859520980515
adjacent.non_tumor.156,12.8949039967568,9.92217763069574,11.6636924099538,6.7056954225396,3.7859520980515
adjacent.non_tumor.157,12.8949039967568,9.55360452619699,12.079234977218,6.7056954225396,5.43827694058246
adjacent.non_tumor.158,12.8949039967568,9.55360452619699,12.079234977218,6.7056954225396,4.76214215870142
adjacent.non_tumor.159,12.8949039967568,9.92217763069574,11.6636924099538,6.39466679540517,3.7859520980515
adjacent.non_tumor.160,11.6636924099538,7.58871791780885,11.3226855626846,6.7056954225396,5.11797471762326
adjacent.non_tumor.161,12.079234977218,9.92217763069574,10.9721244987163,6.39466679540517,3.7859520980515
adjacent.non_tumor.162,12.079234977218,10.3186521182141,10.9721244987163,6.39466679540517,3.7859520980515
adjacent.non_tumor.163,12.8949039967568,9.23976436845104,12.079234977218,6.7056954225396,4.76214215870142
adjacent.non_tumor.164,11.3226855626846,9.23976436845104,10.6555980493414,6.7056954225396,5.11797471762326
adjacent.non_tumor.165,11.6636924099538,9.92217763069574,11.3226855626846,6.39466679540517,3.7859520980515
adjacent.non_tumor.166,12.8949039967568,8.31780991755486,11.3226855626846,7.15450446329111,6.39466679540517
adjacent.non_tumor.167,12.8949039967568,9.55360452619699,12.079234977218,6.7056954225396,3.7859520980515
adjacent.non_tumor.168,12.8949039967568,8.63843321481614,11.3226855626846,6.1683958883158,3.7859520980515
adjacent.non_tumor.169,12.8949039967568,8.93169968950554,10.9721244987163,6.7056954225396,4.33851577095976
adjacent.non_tumor.170,12.8949039967568,9.92217763069574,12.079234977218,6.7056954225396,5.43827694058246
adjacent.non_tumor.171,12.079234977218,8.03012014980995,10.3186521182141,7.15450446329111,4.76214215870142
adjacent.non_tumor.172,11.3226855626846,8.93169968950554,10.9721244987163,6.1683958883158,3.7859520980515
adjacent.non_tumor.173,12.8949039967568,9.92217763069574,11.3226855626846,8.03012014980995,6.1683958883158
adjacent.non_tumor.174,12.8949039967568,9.55360452619699,11.3226855626846,5.93950757547521,3.7859520980515
adjacent.non_tumor.175,12.079234977218,8.03012014980995,11.3226855626846,6.7056954225396,4.76214215870142
adjacent.non_tumor.176,11.6636924099538,9.55360452619699,9.92217763069574,6.1683958883158,3.7859520980515
adjacent.non_tumor.177,11.6636924099538,8.93169968950554,7.58871791780885,6.39466679540517,5.11797471762326
adjacent.non_tumor.178,12.079234977218,10.3186521182141,11.3226855626846,6.39466679540517,4.76214215870142
adjacent.non_tumor.179,10.9721244987163,10.6555980493414,9.92217763069574,6.39466679540517,3.7859520980515
